geometry,zip,puma,FIPS,tract2010,NCES_ID,ec_high_own_ses_hs,ec_high_parent_ses_hs,volunteering_rate_hs,exposure_parent_ses_hs,exposure_own_ses_hs,ec_own_ses_hs,ec_parent_ses_hs,black,white,hispanic,civic_organizations_zip,frac_coll_plus2016,nonwhite_share2010
"c(-119.1975, 46.2576)",99301,10701,53,53021020501,530657003292,1.37744,1.37135,0.032710001,1.10774,1.16222,1.12769,0.95545,0.007,0.758,0.142,0.0079699997,0.4118,0.196
"c(-122.6233, 47.3869)",98332,11502,53,53053072505,530669000985,1.4873101,1.36634,0.080360003,1.30718,1.22667,1.15519,1.2729501,0.02,0.855,0.027,0.01467,0.4223,0.1282
"c(-122.6056, 47.3312)",98332,11502,53,53053072504,530669001793,1.67177,1.6044101,0.069179997,1.55904,1.5537,1.52701,1.57256,0.02,0.855,0.027,0.01467,0.369,0.1511
"c(-123.441, 48.1008)",98362,11900,53,53009001100,530682001002,1.10385,1.00983,0.07965,0.91623998,0.81748003,0.72220999,0.89766002,0.004,0.809,0.023,0.028240001,0.2428,0.1351
"c(-122.7678, 48.1182)",98368,11900,53,53031950601,530684001007,1.2244,1.09803,0.098329999,1.05494,1.0245399,0.97764999,1.059,0.004,0.809,0.023,0.053509999,0.5172,0.0905
"c(-119.757995, 46.205929)",99350,10703,53,53005011700,530690001012,1.2117,1.2207,0.03568,1.08556,0.92453998,0.90801001,1.03464,0.009,0.842,0.095,0.01445,0.2068,0.4107
"c(-117.185223, 46.747274)",99163,10600,53,53075000200,530693001020,1.65212,1.45116,0.075779997,1.37032,1.43085,1.35506,1.3886499,0,0.897,0.034,0.029750001,0.6417,0.1845
"c(-122.3119, 47.1385)",98373,11506,53,53053071304,530696001028,1.52481,1.4204,0.06064,1.35014,1.31071,1.31647,1.37208,0.042,0.786,0.048,0.0082200002,0.2178,0.2592
"c(-122.3019, 47.1912)",98371,11506,53,53053073407,530696001038,1.45876,1.38214,0.062449999,1.30708,1.24728,1.18312,1.28274,0.042,0.786,0.048,0.034419999,0.2689,0.1796
"c(-122.2629, 47.0896)",98374,11506,53,53053073123,530696002809,1.53061,1.47491,0.04882,1.41181,1.35058,1.34049,1.39397,0.042,0.786,0.048,0.00179,0.3708,0.2192
"c(-124.383453, 47.947948)",98331,11900,53,53009000300,530702001047,0.89780003,0.79730999,0.03249,0.70253003,0.61589003,0.63761002,0.72561997,0.004,0.809,0.023,0.00434,0.1142,0.3229
"c(-119.846783, 47.249327)",98848,10800,53,53025010500,530708001055,1.14675,1.04161,0.02124,0.72619998,0.79907,0.73755002,0.67058003,0.012,0.791,0.113,0.01021,0.1969,0.4283
"c(-122.6894, 46.8856)",98576,11402,53,53067012530,530711001058,1.18549,1.15764,0.05088,1.067,1.00105,0.98693001,1.1077501,0.008,0.825,0.04,0.01292,0.2107,0.1184
"c(-122.1665, 47.4551)",98058,11610,53,53033025804,530723001077,1.61818,0.94169003,0.070040002,0.87001997,1.47867,1.50539,0.86803001,0.061,0.594,0.053,0.0038399999,0.3187,0.4168
"c(-122.1525, 47.5016)",98059,11610,53,53033025101,530723001080,1.74889,1.09247,0.069540001,1.0265599,1.62716,1.62825,1.02092,0.061,0.594,0.053,0.0044399998,0.4277,0.4702
"c(-122.2119, 47.4817)",98057,11610,53,53033025302,530723001082,1.6050299,0.76363999,0.045929998,0.67971998,1.4226201,1.46092,0.71667999,0.061,0.594,0.053,0.033580001,0.3216,0.4705
"c(-119.288, 46.2783)",99352,10701,53,53005010500,530732001093,1.56266,1.48241,0.058279999,1.37212,1.34068,1.22179,1.35024,0.007,0.758,0.142,0.01853,0.2959,0.1701
"c(-122.714343, 45.797525)",98642,11104,53,53011040302,530735001105,1.55215,1.38227,0.079180002,1.32822,1.3834701,1.38869,1.32234,0.002,0.906,0.015,0.0097099999,0.295,0.1021
"c(-117.3529, 47.9691)",99003,10504,53,53063010304,530744002013,1.05747,1.05428,0.064470001,0.99691999,0.81479001,0.83174998,1.0509599,0.006,0.879,0.031,0.01275,0.1892,0.0801
"c(-123.0433, 46.7989)",98579,11402,53,53067012720,530747002267,0.95279002,1.03992,0.0612,0.97228998,0.74576002,0.7633,0.97057003,0.008,0.825,0.04,0.0093799997,0.1246,0.1969
"c(-119.6274, 46.9124)",99357,10800,53,53025011402,530762001123,1.34732,1.2699701,0.02211,0.93036997,1.03145,1.00998,0.87924999,0.012,0.791,0.113,0.01132,0.1074,0.8154
"c(-123.021009, 48.535679)",98250,10200,53,53055960400,530765001125,1.2522399,1.06321,0.11389,1.0036,1.07287,1.04699,1.04786,0.005,0.892,0.029,0.055509999,0.3468,0.1817
"c(-122.3745, 47.6769)",98117,11601,53,53033003300,530771001138,1.77503,1.26967,0.081349999,1.2337199,1.6927,1.65274,1.21863,0.022,0.792,0.047,0.01265,0.7029,0.1734
"c(-122.3662, 47.5296)",98106,11605,53,53033011401,530771001149,1.60392,0.96502,0.070189998,0.80848998,1.4516,1.45666,0.79483998,0.062,0.629,0.07,0.0082,0.2745,0.5081
"c(-122.314, 47.5523)",98108,11605,53,53033010402,530771001150,1.58737,0.67803001,0.052960001,0.66522998,1.40957,1.46322,0.65256,0.062,0.629,0.07,0.01485,0.3412,0.7685
"c(-122.293015, 47.576149)",98144,11604,53,53033009500,530771001168,1.69147,0.72978997,0.047729999,0.65390003,1.55527,1.56229,0.68589997,0.092,0.618,0.054,0.01682,0.6093,0.4455
"c(-122.3019, 47.605)",98122,11604,53,53033008800,530771001171,1.8301899,1.28327,0.1111,1.12714,1.7266999,1.61396,1.1097,0.092,0.618,0.054,0.01691,0.6119,0.4859
"c(-122.3369, 47.7257)",98133,11601,53,53033000600,530771001187,1.72825,1.1115201,0.06989,1.00419,1.59433,1.53567,0.97162998,0.022,0.792,0.047,0.01201,0.4901,0.3992
"c(-122.29416, 47.707505)",98125,11602,53,53033001000,530771001222,1.82111,1.2531,0.088990003,1.22514,1.74094,1.74488,1.2085201,0.02,0.71,0.035,0.0099799996,0.6294,0.3452
"c(-122.3128, 47.6773)",98115,11602,53,53033002600,530771001239,1.84948,1.45179,0.096450001,1.38853,1.7871,1.74641,1.3946199,0.02,0.71,0.035,0.01132,0.7338,0.185
"c(-122.3845, 47.5769)",98116,11605,53,53033009800,530771001262,1.68083,1.04895,0.067369998,0.95358002,1.52105,1.53701,0.94590998,0.062,0.629,0.07,0.0099999998,0.5652,0.1646
"c(-122.2365, 48.5002)",98284,10200,53,53057951400,530774001279,1.19324,1.1113,0.047040001,1.02821,0.95655,0.95457,1.0305901,0.005,0.892,0.029,0.0098099997,0.1294,0.1521
"c(-120.528252, 46.664189)",98942,10901,53,53077003200,530777001282,1.32999,1.26043,0.037379999,1.13717,1.1036299,1.10586,1.13805,0.01,0.723,0.194,0.01039,0.2719,0.2092
"c(-123.104015, 48.084431)",98382,11900,53,53009002100,530783001289,1.21561,1.0639499,0.10274,0.95078999,0.91362,0.85136002,0.96616,0.004,0.809,0.023,0.031509999,0.1998,0.1365
"c(-123.123, 47.2368)",98584,11300,53,53045960600,530790001295,1.00543,0.90854001,0.052650001,0.83666998,0.73515999,0.68838,0.85329998,0.002,0.835,0.038,0.01754,0.1347,0.2739
"c(-122.304086, 47.741182)",98155,11606,53,53033021100,530792001315,1.74789,1.18375,0.072750002,1.15544,1.6706001,1.67354,1.15983,0.017,0.767,0.036,0.01156,0.3404,0.3607
"c(-122.348337, 47.755283)",98133,11606,53,53033020700,530792001317,1.76381,1.21348,0.067479998,1.16921,1.67723,1.68072,1.15617,0.017,0.767,0.036,0.01201,0.3072,0.3771
"c(-122.0989, 47.9191)",98290,11705,53,53061052401,530802001328,1.62271,1.3262399,0.060839999,1.25552,1.52659,1.50778,1.26917,0.004,0.88,0.039,0.016070001,0.278,0.1267
"c(-122.133333, 47.868059)",98296,11704,53,53061052118,530802003217,1.68209,1.50008,0.04569,1.43989,1.63133,1.64987,1.46665,0.015,0.718,0.032,0.01135,0.4342,0.2242
"c(-121.816075, 47.523285)",98065,11616,53,53033032703,530804001330,1.67251,1.32366,0.061500002,1.27984,1.55068,1.51715,1.27325,0.005,0.801,0.026,0.0099499999,0.3598,0.1505
"c(-122.2801, 47.4747)",98168,11611,53,53033027200,530813001341,1.42988,0.67047,0.05102,0.55694997,1.2782201,1.30883,0.5783,0.108,0.571,0.11,0.0084800003,0.2361,0.602
"c(-122.6242, 47.5378)",98366,11802,53,53035092500,530816001357,1.28765,1.26434,0.069260001,1.21262,1.03374,1.00117,1.19453,0.013,0.81,0.042,0.01138,0.2744,0.1596
"c(-122.409837, 48.005466)",98260,10200,53,53029972000,530819001878,1.44038,1.4035701,0.076760001,1.34305,1.22996,1.12983,1.35589,0.005,0.892,0.029,0.064630002,0.4228,0.0744
"c(-117.3653, 47.6197)",99223,10502,53,53063004800,530825001385,1.40364,1.27117,0.062870003,1.17316,1.1532201,1.0261199,1.13478,0.012,0.879,0.018,0.0099999998,0.5202,0.1146
"c(-117.3859, 47.6995)",99207,10501,53,53063001500,530825001386,0.79144001,0.65344,0.049090002,0.59691,0.49065,0.49430999,0.58183002,0.02,0.859,0.018,0.0068000001,0.1242,0.1971
"c(-117.4203, 47.6519)",99204,10502,53,53063003200,530825001388,1.47031,1.33663,0.082379997,1.19016,1.11707,0.93335998,1.1507,0.012,0.879,0.018,0.01482,0.3742,0.1313
"c(-117.4198, 47.6722)",99205,10502,53,53063002400,530825001399,1.1476901,1.00561,0.058139998,0.87895,0.79760998,0.74689001,0.84395999,0.012,0.879,0.018,0.0084699998,0.1296,0.2585
"c(-117.4372, 47.6988)",99205,10501,53,53063001100,530825001407,1.24526,1.1071301,0.043559998,1.0111001,0.96105999,0.89942002,1.02879,0.02,0.859,0.018,0.0084699998,0.3317,0.1245
"c(-122.3342, 48.2421)",98292,11706,53,53061053301,530834001423,1.4746,1.25002,0.055500001,1.22545,1.3583699,1.32749,1.22489,0.006,0.827,0.048,0.01496,0.2254,0.1419
"c(-122.57588, 47.179249)",98388,11503,53,53053072109,530846001807,1.49272,1.42676,0.066059999,1.38936,1.3363,1.3426,1.41705,0.081,0.662,0.078,0.01089,0.5012,0.2457
"c(-122.2323, 47.2035)",98390,11505,53,53053073301,530861001446,1.46617,1.4503,0.04332,1.35666,1.25911,1.25824,1.3607301,0.03,0.786,0.034,0.021500001,0.1717,0.2182
"c(-122.169108, 47.159559)",98391,11507,53,53053070310,530861002998,1.4924999,1.37115,0.04166,1.33157,1.33284,1.35378,1.33191,0.009,0.873,0.032,0.0051699998,0.1755,0.1582
"c(-119.997385, 46.322744)",98944,10902,53,53077002001,530867001449,0.94151002,0.76503998,0.0178,0.57565999,0.57089001,0.54943001,0.55217999,0,0.571,0.324,0.0036599999,0.0406,0.8889
"c(-122.4951, 47.2399)",98405,11501,53,53053061100,530870001466,1.36865,0.91548997,0.078089997,0.87235999,1.07339,0.98974001,0.86637998,0.074,0.691,0.057,0.02342,0.2898,0.2703
"c(-122.4414, 47.2252)",98418,11501,53,53053061800,530870001476,0.91487002,0.77419001,0.050360002,0.65562999,0.68722999,0.69507003,0.65698999,0.074,0.691,0.057,0.01189,0.1351,0.5108
"c(-122.50185, 47.18971)",98409,11501,53,53053062802,530870001488,1.08211,0.88542002,0.041549999,0.81154001,0.82066,0.85109001,0.80988997,0.074,0.691,0.057,0.01298,0.1811,0.5112
"c(-122.4483, 47.2664)",98403,11501,53,53053061500,530870001502,1.55467,1.33821,0.072619997,1.24506,1.3105,1.18653,1.24211,0.074,0.691,0.057,0.00557,0.4092,0.2537
"c(-122.5069, 47.2611)",98406,11501,53,53053060906,530870001513,1.31865,1.21692,0.05398,1.17433,1.1061701,1.10202,1.13695,0.074,0.691,0.057,0.01027,0.3274,0.2401
"c(-122.440941, 47.254887)",98402,11501,53,53053061601,530870002846,1.63311,1.42334,0.16268,1.3572201,1.49924,1.49625,1.36971,0.074,0.691,0.057,0.19075,0.3517,0.3646
"c(-122.02911, 47.357522)",98038,11615,53,53033031604,530876001519,1.66695,1.30293,0.055100001,1.24246,1.54067,1.52917,1.2581,0.014,0.819,0.046,0.0094499998000000009,0.4439,0.2153
"c(-122.8557, 46.8587)",98589,11402,53,53067012620,530882001522,1.07749,1.08814,0.083250001,1.0415601,0.87783003,0.85501999,1.05093,0.008,0.825,0.04,0.019859999,0.1273,0.1126
"c(-122.8473, 46.4489)",98591,11000,53,53041971600,530891001527,1.05462,0.93378001,0.089890003,0.8452,0.86351001,0.89772999,0.87649,0.002,0.874,0.03,0.02791,0.1197,0.1113
"c(-119.43431, 48.701598)",98855,10400,53,53047970400,530894001530,0.99186999,0.85551,0.074830003,0.72548002,0.71872002,0.72986001,0.78966999,0,0.795,0.033,0.02502,0.1783,0.2529
"c(-120.3341, 46.3814)",98948,10902,53,53077940005,530897001534,0.73737001,0.54440999,0.038090002,0.43099001,0.52812999,0.52884001,0.49720001,0,0.571,0.324,0.01268,0.0728,0.8771
"c(-122.7405, 46.3236)",98649,11200,53,53015001800,530903001538,1.07311,0.94919002,0.079120003,0.91917002,0.89297998,0.93019003,0.93279999,0.007,0.858,0.031,NA,0.146,0.0924
"c(-122.916269, 46.986199)",98501,11401,53,53067010800,530910001544,1.31394,1.35755,0.052049998,1.2718199,1.12019,1.05458,1.28171,0.025,0.831,0.027,0.04273,0.2771,0.1747
"c(-122.947689, 46.977878)",98512,11402,53,53067011822,530910002602,1.42679,1.3098,0.075659998,1.24158,1.16661,1.12529,1.23796,0.008,0.825,0.04,0.01087,0.379,0.1451
"c(-122.5498, 47.2215)",98466,11502,53,53053072310,530918001549,1.5362999,1.45248,0.04871,1.37542,1.3344800000000001,1.28391,1.3853,0.02,0.855,0.027,0.00954,0.3083,0.3055
"c(-122.679057, 45.694207)",98685,11102,53,53011040908,530927001557,1.56154,1.41325,0.089699998,1.33792,1.36912,1.24844,1.3199,0.026,0.852,0.045,0.0083299996,0.3441,0.13
"c(-122.612841, 45.636377)",98661,11101,53,53011041600,530927001560,1.02372,0.84705001,0.0594,0.76824999,0.78886998,0.80005997,0.77490002,0.025,0.825,0.058,0.01074,0.1359,0.343
"c(-122.652499, 45.631175)",98663,11101,53,53011042600,530927001569,1.1544,0.91999,0.091600001,0.80533999,0.87708002,0.82327002,0.77849001,0.025,0.825,0.058,0.1098,0.3097,0.199
"c(-122.668786, 45.643942)",98663,11101,53,53011041900,530927002508,1.72583,1.43506,0.11609,1.41473,1.60756,1.6861,1.42074,0.025,0.825,0.058,0.1098,0.3473,0.126
"c(-122.683775, 45.722716)",98685,11102,53,53011040910,530927002555,1.6014301,1.40739,0.069739997,1.36568,1.4269,1.40184,1.34418,0.026,0.852,0.045,0.0083299996,0.3925,0.1769
"c(-122.457429, 47.423551)",98070,11612,53,53033027701,530930001591,1.72967,1.23211,0.12463,1.247,1.6113,1.61387,1.21118,0.089,0.612,0.071,0.06157,0.5401,0.1113
"c(-118.317, 46.0448)",99362,10703,53,53071920900,530945001609,1.24043,1.12666,0.054030001,0.95458001,0.87595999,0.77768999,0.89533001,0.009,0.842,0.095,0.024390001,0.4313,0.1358
"c(-120.421682, 46.438071)",98951,10902,53,53077940004,530948001617,0.86203998,0.62118,0.02696,0.51306999,0.58342999,0.61135,0.50446999,0,0.571,0.324,0.0035600001,0.0487,0.9222
"c(-119.0415, 46.9606)",98857,10800,53,53025011300,530951001619,1.28824,1.1287301,0.026950000000000002,0.93656999,0.97492999,1.01624,0.95481998,0.012,0.791,0.113,0.01419,0.1306,0.6427
"c(-122.32786, 45.584874)",98671,11103,53,53011040508,530954001624,1.40293,1.3176,0.083849996,1.2056,1.1851799,1.19657,1.2373101,0.012,0.809,0.045,0.01284,0.2264,0.1128
"c(-120.3268, 47.4098)",98801,10300,53,53007961302,530966001639,1.53593,1.29261,0.04874,1.14421,1.26366,1.1609,1.08841,0.01,0.797,0.114,0.023490001,0.2973,0.2067
"c(-117.2926, 47.6835)",99212,10503,53,53063011500,530969001648,1.18196,1.14211,0.07305,1.05238,0.93695998,0.97338998,1.08155,0.013,0.899,0.015,0.01494,0.1885,0.0776
"c(-120.63911, 46.573704)",98908,10901,53,53077002802,530972001654,1.48727,1.4117399,0.052689999,1.307,1.2677701,1.26008,1.30778,0.01,0.723,0.194,0.0076700002,0.2967,0.2074
"c(-121.4941, 45.741532)",98672,11000,53,53039950300,530981001664,1.32815,0.87269998,0.065899998,0.78331,1.01329,0.99357003,0.80514002,0.002,0.874,0.03,0.0309,0.3501,0.2155
"c(-122.8922, 46.4901)",98596,11000,53,53041971300,530993001676,0.99145001,0.96574998,0.062590003,0.82809001,0.80396998,0.79373002,0.88549,0.002,0.874,0.03,0.01533,0.0915,0.1226
"c(-122.764213, 45.929718)",98674,11200,53,53015001502,531005001682,1.2278399,1.18012,0.07164,1.10253,1.02905,1.04625,1.11535,0.007,0.858,0.031,0.016209999,0.1677,0.1848
"c(-120.5162, 46.5967)",98902,10901,53,53077000700,531011001689,1.02084,0.78034002,0.03074,0.63120002,0.68215001,0.65043998,0.59390002,0.01,0.723,0.194,0.0090899998,0.0644,0.5345
"c(-120.565796, 46.591635)",98908,10901,53,53077001000,531011001690,1.23007,0.99914998,0.033659997999999997,0.83961999,0.91286999,0.861,0.82688999,0.01,0.723,0.194,0.0076700002,0.2466,0.3441
"c(-122.6252, 46.9508)",98597,11402,53,53067012411,531014001716,1.1805201,1.16071,0.055360001,1.11941,0.92034,0.90246999,1.10496,0.008,0.825,0.04,0.0077800001,0.1771,0.2085
"c(-120.2448, 46.4005)",98953,10902,53,53077002200,531017001719,1.23192,1.32076,0.048780002,1.1891201,1.0442899,1.0650001,1.22211,0,0.571,0.324,0.0077599999,0.1423,0.4972
"c(-79.993131, 39.108974)",26416,500,54,54001965700,540003000008,1.1477799,0.40408999,0.060869999,0.40174001,0.88375002,0.88914001,0.38953,0,0.934,0.009,0.02177,0.1287,0.0288
"c(-77.98222, 39.537435)",25427,400,54,54003971201,540006000019,1.28002,0.81063002,0.064970002,0.74103999,1.07976,1.0639,0.71921003,0.047,0.885,0.018,0.01499,0.318,0.1197
"c(-77.968208, 39.448591)",25401,400,54,54003971700,540006000026,1.2103699,0.70354003,0.049139999,0.65211999,0.94044,0.88666999,0.63414001,0.047,0.885,0.018,0.033530001,0.1576,0.1987
"c(-78.041444, 39.35179)",25428,400,54,54003972102,540006000027,1.38747,0.82866001,0.059769999,0.77231997,1.18709,1.18204,0.77363002,0.047,0.885,0.018,0.00875,0.2104,0.1191
"c(-81.830514, 38.073422)",25130,900,54,54005958400,540009000049,1.17963,0.43243,0.11528,0.39254001,0.92348999,0.95529997,0.40735,0.004,0.959,0,0.024630001,0.1302,0.02
"c(-81.62198, 38.113667)",25181,900,54,54005958501,540009000051,1.03312,0.36384001,0.0482,0.34880999,0.80693001,0.84495997,0.35572001,0.004,0.959,0,NA,0.0758,0.0136
"c(-80.667074, 38.695896)",26601,600,54,54007967900,540012000061,1.11845,0.46535,0.045109998,0.42070001,0.88111001,0.87410003,0.42443001,0.008,0.936,0.005,0.02389,0.082,0.0215
"c(-80.586185, 40.303484)",26070,100,54,54009031400,540015000075,1.22672,0.50279999,0.053649999,0.47578999,0.95221001,0.94589001,0.47836,0.02,0.916,0.006,0.02342,0.2136,0.0381
"c(-82.207522, 38.428327)",25545,800,54,54011010600,540018000686,1.29124,0.56866002,0.069669999,0.52372003,1.05086,1.0157,0.52092999,0.019,0.909,0.009,0.013,0.1615,0.0201
"c(-82.398538, 38.393552)",25705,800,54,54011010102,540018000860,0.99545997,0.56345999,0.055229999,0.45795,0.60168999,0.51633,0.44398999,0.019,0.909,0.009,0.0078600002,0.2321,0.0334
"c(-81.092485, 38.446068)",25043,1000,54,54015958000,540024000147,1.06118,0.39699,0.031319998,0.35936999,0.80830997,0.79921001,0.38084999,0.045,0.877,0.011,0.017729999,0.117,0.0161
"c(-81.148202, 37.991247)",25901,1200,54,54019020202,540030000200,1.04328,0.45071,0.04462,0.38038,0.77862,0.77363002,0.3971,0.057,0.902,0.004,0.01262,0.178,0.0623
"c(-79.122462, 39.000069)",26847,500,54,54023969600,540036000220,1.14624,0.41473001,0.081179999,0.36838999,0.90820003,0.95699,0.37757999,0,0.934,0.009,0.01562,0.133,0.0472
"c(-80.470452, 37.775643)",24970,1100,54,54025950600,540039000230,1.11227,0.41305,0.094350003,0.39192,0.83368999,0.78663999,0.35466999,0.008,0.964,0,0.022949999,0.456,0.0921
"c(-78.698986, 39.325657)",26757,400,54,54027968500,540042000248,1.04415,0.36043,0.054469999,0.35247001,0.82958001,0.83059001,0.34509,0.047,0.885,0.018,0.02682,0.1349,0.0295
"c(-80.559299, 40.543287)",26047,100,54,54029021100,540045000268,1.18213,0.38924,0.036109999,0.40257001,0.95103002,1.00191,0.38798001,0.02,0.916,0.006,0.017790001,0.2409,0.0188
"c(-80.577215, 40.405449)",26062,100,54,54029021300,540045000269,1.31722,0.57198,0.044969998,0.53726,1.05354,1.01747,0.53679001,0.02,0.916,0.006,0.01296,0.1895,0.1046
"c(-78.967746, 39.068653)",26836,500,54,54031970200,540048000278,1.17924,0.36006999,0.14247,0.34040999,0.89714003,0.91838002,0.33408001,0,0.934,0.009,0.01959,0.1274,0.1382
"c(-80.263618, 39.28959)",26330,200,54,54033032102,540051000284,1.6376801,1.06353,0.069729999,0.97789001,1.44269,1.45014,0.99550003,0.021,0.924,0.007,0.01613,0.4435,0.0631
"c(-80.397744, 39.276232)",26301,200,54,54033030602,540051000298,1.2117,0.44400999,0.075659998,0.44248,0.96192998,0.92584002,0.42221999,0.021,0.924,0.007,0.01371,0.2492,0.0622
"c(-80.388525, 39.187088)",26385,200,54,54033031300,540051000314,1.26007,0.44593999,0.082649998,0.42337999,1.05742,1.0544699,0.43770999,0.021,0.924,0.007,0.019540001,0.2116,0.0282
"c(-80.351657, 39.258598)",26301,200,54,54033030500,540051000320,1.37491,0.62853998,0.071089998,0.52406001,1.0585901,0.96926999,0.52894002,0.021,0.924,0.007,0.01371,0.1698,0.0425
"c(-80.310842, 39.380623)",26431,200,54,54033031900,540051001238,1.23078,0.44204,0.048379999,0.41317001,0.94761002,0.98501998,0.42025,0.021,0.924,0.007,0.01021,0.2331,0.0323
"c(-81.760413, 38.952091)",26164,600,54,54035963300,540054000336,1.23351,0.47817999,0.063780002,0.45664999,1.0283999,1.05852,0.44986001,0.008,0.936,0.005,0.021199999,0.2241,0.0362
"c(-81.701267, 38.812411)",25271,600,54,54035963600,540054000338,1.28634,0.55101001,0.077739999,0.51120001,1.02088,0.99611998,0.50009,0.008,0.936,0.005,0.019859999,0.213,0.0191
"c(-77.833034, 39.352357)",25442,400,54,54037972402,540057000344,1.35795,1.13537,0.092139997,1.0562299,1.14419,1.0968601,1.03917,0.047,0.885,0.018,0.025560001,0.2115,0.2145
"c(-77.880301, 39.259533)",25414,400,54,54037972501,540057001464,1.38091,1.1921,0.076789998,1.13262,1.15602,1.19067,1.09622,0.047,0.885,0.018,0.01547,0.4086,0.1827
"c(-81.656389, 38.333621)",25314,1000,54,54039001902,540060000397,1.63937,1.19296,0.077890001,1.05875,1.41453,1.3050801,1.03923,0.045,0.877,0.011,0.0080700004,0.6961,0.0982
"c(-81.478186, 38.44258)",25071,1000,54,54039011100,540060000403,1.06003,0.41205001,0.056439999,0.38095999,0.79092002,0.80137998,0.38758999,0.045,0.877,0.011,0.0096699996,0.1321,0.0135
"c(-81.845144, 38.419431)",25143,1000,54,54039010600,540060000426,1.31618,0.58127999,0.065509997,0.57527,1.07014,1.07603,0.55422002,0.045,0.877,0.011,0.01216,0.2211,0.059
"c(-81.735485, 38.348136)",25309,1000,54,54039013100,540060000442,1.24195,0.59429002,0.069739997,0.54824001,0.98164999,0.97000998,0.5359,0.045,0.877,0.011,0.0085199997,0.2932,0.1922
"c(-81.812396, 38.379219)",25177,1000,54,54039013500,540060000444,1.14789,0.55271,0.052820001,0.51054001,0.90612,0.8585,0.51174003,0.045,0.877,0.011,0.00985,0.1878,0.0803
"c(-81.672655, 38.474994)",25312,1000,54,54039010801,540060000450,1.11132,0.43042001,0.03751,0.37788999,0.86720002,0.84211999,0.37369999,0.045,0.877,0.011,0.01057,0.1433,0.0144
"c(-81.513091, 38.207609)",25015,1000,54,54039011800,540060001043,1.02818,0.41093001,0.043129999,0.36467999,0.76403999,0.76346999,0.36954999,0.045,0.877,0.011,0.01011,0.1062,0.0349
"c(-81.576532, 38.372238)",25311,1000,54,54039011301,540060001443,1.26877,0.62901002,0.063610002,0.55488002,0.85336,0.75383002,0.54421997,0.045,0.877,0.011,0.027009999,0.1584,0.0221
"c(-80.478793, 39.01971)",26452,500,54,54041967600,540063000472,1.10471,0.43845999,0.067249998,0.40428001,0.83736002,0.83051002,0.40761,0,0.934,0.009,0.01404,0.1278,0.0152
"c(-82.116833, 38.275691)",25523,900,54,54043955500,540066001245,0.92684001,0.31421,0.046039999,0.29947001,0.75796002,0.80972999,0.31452999,0.004,0.959,0,0.022260001,0.1263,0.0131
"c(-82.026622, 37.977344)",25508,1300,54,54045956102,540069000508,1.0747,0.37379,0.040460002,0.35505,0.89644998,0.94151002,0.35359001,0.016,0.949,0.004,0.0075300001,0.1054,0.0177
"c(-81.876757, 37.730498)",25635,1300,54,54045956600,540069000524,0.99897999,0.34029001,0.033059999,0.30904001,0.82066,0.86840999,0.32374999,0.016,0.949,0.004,0.0065899999,0.084,0.0392
"c(-80.156374, 39.451336)",26554,200,54,54049020900,540072000551,1.3378299,0.66826999,0.069430001,0.61514997,1.10469,1.05855,0.59601003,0.021,0.924,0.007,0.0167,0.305,0.0354
"c(-80.15735, 39.478311)",26554,200,54,54049020300,540072000553,1.45007,0.70840001,0.067550004,0.63489002,1.18042,1.14281,0.62555999,0.021,0.924,0.007,0.0167,0.4056,0.0658
"c(-80.753455, 39.941629)",26038,100,54,54051020702,540075000594,1.22264,0.50090998,0.072980002,0.4752,0.97305,0.93450999,0.47850999,0.02,0.916,0.006,0.01774,0.2854,0.033
"c(-82.121036, 38.879903)",25550,800,54,54053955000,540078000625,1.1036299,0.4799,0.05336,0.43568,0.85150999,0.82696998,0.46542999,0.019,0.909,0.009,0.01405,0.1385,0.0488
