,geometry,zip,puma,FIPS,tract2010,NCES_ID,ec_high_own_ses_hs,ec_high_parent_ses_hs,volunteering_rate_hs,exposure_parent_ses_hs,exposure_own_ses_hs,ec_own_ses_hs,ec_parent_ses_hs,black,white,hispanic,civic_organizations_zip,frac_coll_plus2016,nonwhite_share2010,SAT_Total,SAT_Math,SAT_ERW
105,"c(-86.3136, 34.32)",35976,500.0,1,1095030600.0,10169000582,1.31688,1.18448,0.037110001,1.06248,0.99125999,0.94611001,1.11509,0.024,0.912,0.028,0.023329999,0.2096,0.1613,1058.9692276205558,523.5597374566889,537.5600206403727
106,"c(-87.62055, 32.99897)",35474,1700.0,1,1065040000.0,10171000588,1.023,0.75475001,0.041069999,0.66847003,0.75650001,0.75941998,0.64757001,0.483,0.49,0.01,0.0071200002,0.129,0.3376,969.6442941060038,467.3479161792147,487.44455098703156
107,"c(-87.6069, 34.2253)",35565,700.0,1,1133965800.0,10172000594,1.03733,0.67908001,0.02492,0.56362998,0.68840998,0.67576998,0.56010997,0.01,0.93,0.013,0.0082299998,0.0793,0.1004,1001.0822417217374,501.71405475371125,501.4067450417831
108,"c(-86.921392, 34.455413)",35640,600.0,1,1103005301.0,10173000599,1.29611,1.20705,0.04174,1.12659,1.01816,1.04647,1.11061,0.113,0.78,0.022,0.01334,0.3635,0.0815,1087.309993642274,529.2482852370392,541.9306960176702
109,"c(-85.3397, 31.3485)",36345,2500.0,1,1067030500.0,10174000604,0.94348001,0.92602003,0.026459999,0.84415001,0.66947001,0.68221998,0.80875999,0.202,0.745,0.011,0.019990001,0.2403,0.2448,971.8934530193617,486.91721074290956,503.6104245557525
110,"c(-86.7905, 33.4605)",35209,1303.0,1,1073012914.0,10176000608,1.53982,1.30788,0.068640001,1.16496,1.2747999,1.21592,1.13431,0.125,0.8,0.021,0.019950001,0.6456,0.096,1128.8414603821172,540.0931167782262,569.0673896451294
111,"c(-85.23222, 31.183743)",36312,2500.0,1,1069041900.0,10177000611,0.84751999,0.84701997,0.01784,0.74357003,0.61026001,0.64551002,0.75202,0.202,0.745,0.011,0.01716,0.1419,0.155,967.7356256567714,485.8891513399527,500.81859997030654
112,"c(-85.4593, 31.1209)",36301,2500.0,1,1069042100.0,10177000615,1.05322,1.0014,0.02933,0.89901,0.74892998,0.78860003,0.90078998,0.202,0.745,0.011,0.01303,0.1775,0.1008,1021.7700900592539,501.24020860030146,520.2009278408367
113,"c(-85.6333, 31.2256)",36352,2500.0,1,1069040100.0,10177000617,1.12588,0.99119002,0.03098,0.95239002,0.91060001,0.97215003,0.96824998,0.202,0.745,0.011,0.01041,0.2526,0.1414,1029.392698104,514.5503304620037,520.6213830542923
114,"c(-86.576568, 34.642713)",35803,302.0,1,1089002801.0,10180000629,1.52254,1.50357,0.06481,1.4143,1.27291,1.21259,1.38332,0.103,0.79,0.031,0.00691,0.4655,0.1877,1137.1362738132698,556.8131926274302,562.933401123228
115,"c(-86.5835, 34.7135)",35801,302.0,1,1089002000.0,10180000631,1.5991,1.6259201,0.049759999,1.5227,1.33823,1.26228,1.42555,0.103,0.79,0.031,0.060759999,0.5783,0.0811,1141.832435702579,558.9260961451117,581.7597700799306
116,"c(-86.578303, 34.754963)",35811,302.0,1,1089003000.0,10180000636,0.99760997,0.75503999,0.0513,0.69823003,0.64585,0.59381998,0.65656,0.103,0.79,0.031,0.0086500002,0.1118,0.4919,980.9788382515304,493.72160296786643,495.48753982757887
117,"c(-85.624029, 34.848784)",35958,400.0,1,1071950100.0,10183000662,0.70331001,0.76551998,0.02211,0.68594003,0.51064998,0.57999003,0.72114998,0.02,0.889,0.024,0.0078400001,0.0811,0.0562,999.1302196240299,491.7513290111719,505.9073701104959
118,"c(-85.8441, 34.6819)",35765,400.0,1,1071951000.0,10183001532,0.71665001,0.625,0.033950001,0.58161002,0.52288002,0.56040001,0.57885998,0.02,0.889,0.024,0.01465,0.1104,0.0665,989.7220765844077,494.2018316733634,504.3178296342224
119,"c(-85.790145, 34.899385)",35772,400.0,1,1071950300.0,10183001751,0.70190001,0.62621999,0.028200001,0.51508999,0.46155,0.47646001,0.54475999,0.02,0.889,0.024,0.0084800003,0.0766,0.176,957.3304174396472,473.5818411983963,489.8657709723962
120,"c(-85.7784, 33.7881)",36265,1100.0,1,1015002103.0,10186000673,1.26008,1.09646,0.055459999,1.03574,0.99558002,1.0154099,1.01194,0.196,0.726,0.012,0.018510001,0.2399,0.2797,1034.8213688114024,509.9779271169981,533.5687146426385
121,"c(-87.257794, 33.834314)",35501,1400.0,1,1127020400.0,10189000678,0.95741999,1.10552,0.049729999,1.0252,0.70607001,0.64178997,1.01272,0.066,0.885,0.002,0.020369999,0.0835,0.3521,1043.8500720159298,509.95393272999536,527.6979394282666
122,"c(-86.6023, 33.6954)",35126,1304.0,1,1073011111.0,10192000469,1.3376,1.05194,0.047970001,0.89016998,1.03001,0.98461998,0.83578002,0.329,0.617,0.013,0.01289,0.3118,0.171,1004.2623588601347,494.97167020703483,523.9988343147172
123,"c(-86.967166, 33.761592)",35062,1304.0,1,1073011500.0,10192000698,1.2893699,0.95152998,0.033890001,0.87906998,1.02658,1.0445499,0.90442002,0.329,0.617,0.013,0.0091700004,0.1219,0.0164,1037.7127171062805,499.9270970610679,515.6555498151984
124,"c(-86.699674, 33.658482)",35215,1304.0,1,1073011209.0,10192000702,0.71073997,0.40287,0.031739999,0.38306999,0.51261002,0.53964001,0.37805,0.329,0.617,0.013,0.0064900001,0.1504,0.7597,896.8349758775569,448.7702303860862,454.6716177540429
125,"c(-86.775905, 33.627221)",35217,1304.0,1,1073011901.0,10192000704,1.04783,0.78053999,0.042440001,0.72807997,0.80983001,0.84881997,0.73869997,0.329,0.617,0.013,0.00856,0.0905,0.4596,972.1231840695033,478.36554854167196,492.39495289114086
126,"c(-86.812093, 33.647276)",35071,1304.0,1,1073011703.0,10192000706,1.3534499,1.146,0.042520002,1.01973,1.09627,1.0385799,1.0506001,0.329,0.617,0.013,0.016310001,0.2495,0.1608,1025.5609524626818,504.6474345866284,531.0251183414008
127,"c(-87.034282, 33.430701)",35023,1305.0,1,1073014002.0,10192000717,1.20906,0.89820999,0.038059998,0.75066,0.87971002,0.86255997,0.75902998,0.41,0.532,0.024,0.01391,0.1098,0.177,1002.5448201617136,495.49748974835705,505.89139539511035
128,"c(-87.0011, 33.3308)",35111,1305.0,1,1073014203.0,10192000725,1.13116,0.90134001,0.026760001,0.79843003,0.83530998,0.84175003,0.79000998,0.41,0.532,0.024,0.0095600002,0.3861,0.2792,945.2970600372687,462.96988106281964,485.9316808296346
129,"c(-86.766115, 33.786302)",35091,1304.0,1,1073011302.0,10192000728,1.27098,0.96398002,0.03232,0.8865,0.99090999,1.01657,0.91554999,0.329,0.617,0.013,0.01729,0.2046,0.0359,1016.2810946942461,494.5429565183156,520.4760275408786
130,"c(-87.159713, 33.469711)",35023,1305.0,1,1073014102.0,10192000732,1.18769,0.76644999,0.051970001,0.68848002,0.95490003,0.99255002,0.69114,0.41,0.532,0.024,0.01391,0.1467,0.0901,1002.1377897095853,490.0274277595428,506.6593284475814
131,"c(-86.669316, 33.703553)",35126,1304.0,1,1073011206.0,10192000734,1.21034,0.97792,0.034559999,0.83544999,0.91690999,0.91769999,0.86268002,0.329,0.617,0.013,0.01289,0.1932,0.1419,1014.5995014340288,500.11914711825045,516.4129279446167
132,"c(-86.997203, 33.497501)",35127,1305.0,1,1073012305.0,10192000737,1.2755899,0.92768002,0.041209999,0.86724001,1.0316401,1.03773,0.88665998,0.41,0.532,0.024,0.0087000001,0.2234,0.5622,973.5112842927681,481.66674947724874,497.0870358132686
133,"c(-86.6674, 33.5418)",35210,1303.0,1,1073012701.0,10192000744,1.29875,0.82353002,0.045899998,0.76042998,0.98826998,0.90395999,0.72913998,0.125,0.8,0.021,0.023460001,0.3011,0.3675,1000.352616179163,496.98512646731183,517.023879069027
134,"c(-86.9276, 33.5764)",35214,1304.0,1,1073012402.0,10192001752,0.83442998,0.51375997,0.03001,0.47057,0.58872002,0.62655997,0.48464999,0.329,0.617,0.013,0.01181,0.1645,0.597,901.8886519079938,439.113493960961,463.193025884607
135,"c(-88.123202, 33.748591)",35592,1400.0,1,1075030100.0,10195001511,1.18923,0.69266999,0.024529999,0.65649003,0.91175002,0.92387998,0.63559002,0.066,0.885,0.002,0.02086,0.1492,0.1386,1016.5219123414377,506.1446141152951,510.0376589594948
136,"c(-87.494, 34.8579)",35645,100.0,1,1077011604.0,10201000764,1.21447,1.0684201,0.04936,1.01408,0.97916001,0.99080998,1.0031199,0.076,0.866,0.017,0.014,0.2405,0.0747,1074.819733678919,530.7667859270499,538.4167807451353
137,"c(-87.796059, 34.896864)",35633,100.0,1,1077011400.0,10201000765,0.97424001,0.77326,0.022679999,0.69264001,0.72292,0.74965,0.71844,0.076,0.866,0.017,0.01523,0.1611,0.0367,1005.9454806250975,495.95685734031684,506.9415732320106
138,"c(-87.290232, 34.828233)",35652,100.0,1,1077011802.0,10201000767,0.9321,0.87646002,0.04301,0.80365998,0.72004998,0.76767999,0.82920003,0.076,0.866,0.017,0.0126,0.3092,0.1232,1049.4177018386715,521.8909229996632,523.5221100577081
139,"c(-87.374157, 34.967822)",35648,100.0,1,1077011700.0,10201000770,1.10075,0.86140001,0.02557,0.77623999,0.86543,0.92058003,0.82674998,0.076,0.866,0.017,0.01036,0.1407,0.0237,1036.696633019741,512.7587245736621,516.5039323692095
140,"c(-87.522186, 34.962905)",35634,100.0,1,1077011602.0,10201000772,1.0353,0.78106999,0.03438,0.74479997,0.76836997,0.80151999,0.74931997,0.076,0.866,0.017,0.01258,0.1348,0.0219,1029.0542798831857,513.2383636031749,516.9956496951653
141,"c(-87.670626, 34.926442)",35633,100.0,1,1077011502.0,10201000775,1.04135,0.71575999,0.040460002,0.64933997,0.76697999,0.79413003,0.63919002,0.076,0.866,0.017,0.01523,0.1615,0.0357,1015.9580017285109,506.2799935673581,512.7085378814816
142,"c(-87.415366, 34.561365)",35672,600.0,1,1079979300.0,10204000780,1.1018,0.87165999,0.077699997,0.80136001,0.91654998,0.95270997,0.81189001,0.113,0.78,0.022,0.0062199999,0.1086,0.1564,1036.9262814621318,507.4190685002357,520.9435817244147
143,"c(-87.298443, 34.475617)",35650,600.0,1,1079979800.0,10204000783,1.15137,0.90021998,0.04724,0.73422998,0.86409998,0.90204,0.82207,0.113,0.78,0.022,0.01657,0.1236,0.1484,1031.1888369419835,507.1895798190269,523.7695576108301
144,"c(-87.173644, 34.56667)",35673,600.0,1,1079979500.0,10204001546,1.00485,0.76397997,0.035119999,0.66943997,0.69257998,0.74124002,0.70517999,0.113,0.78,0.022,0.020269999,0.0861,0.1194,1015.7651167081152,501.10139003604485,513.9848751604374
145,"c(-85.3727, 32.5496)",36804,1900.0,1,1081042102.0,10207000790,0.91399997,0.96866,0.026070001,0.87611002,0.65863001,0.69227999,0.89142001,0.188,0.67,0.024,0.00856,0.274,0.2529,970.2354984737339,480.3780165315705,495.68210270993
146,"c(-85.1882, 32.7108)",36854,1900.0,1,1081041800.0,10207000791,0.81581002,0.83214003,0.040520001,0.78808999,0.65056002,0.71749997,0.81923002,0.188,0.67,0.024,0.0095300004,0.1851,0.1594,991.2968459636836,496.96301120575606,504.7608014737117
147,"c(-85.080214, 32.521416)",36877,1900.0,1,1081042006.0,10207000795,0.95385998,1.06635,0.05297,0.98461002,0.68681997,0.70556998,0.99893999,0.188,0.67,0.024,0.01101,0.1855,0.1902,1015.6031287724885,507.3181639708753,521.7897752341786
148,"c(-86.8478, 34.9881)",35739,200.0,1,1083020102.0,10210000797,1.02133,0.92738003,0.030300001,0.86097002,0.75244999,0.75154001,0.84859997,0.1,0.806,0.023,0.0092200004,0.1679,0.0621,1028.7895622435533,512.8835368306653,516.7869605308225
149,"c(-87.1838, 34.802)",35611,200.0,1,1083020401.0,10210000799,0.95569003,0.74632001,0.033670001,0.61022002,0.67123997,0.72825998,0.65684003,0.1,0.806,0.023,0.021570001,0.1229,0.1033,1003.6051791712107,503.67955105009923,510.6431260882306
150,"c(-86.8334, 34.783)",35613,200.0,1,1083020802.0,10210000800,1.24023,1.26871,0.034299999,1.18285,1.00612,1.01623,1.18779,0.1,0.806,0.023,0.0070600002,0.3241,0.1819,1080.1106612196024,530.5118052256729,535.6182999969316
151,"c(-87.1238, 34.9396)",35647,200.0,1,1083020300.0,10210000810,0.98426998,0.80418003,0.039949998,0.72887999,0.72823,0.73074001,0.73356003,0.1,0.806,0.023,0.01717161,0.1514,0.0354,1018.9246340235126,502.36822615884165,518.1056109342833
152,"c(-86.969672, 34.931313)",35620,200.0,1,1083020202.0,10210001549,0.88011998,0.67659998,0.037280001,0.63375998,0.62765998,0.67211998,0.63322002,0.1,0.806,0.023,0.01255,0.143,0.0668,1011.809852284796,505.06330466451556,509.36436296465627
153,"c(-85.7336, 32.4006)",36083,2400.0,1,1087231602.0,10219001811,0.60099,0.38999999,0.01103,0.38999,0.37151,0.36934,0.39131999,0.435,0.518,0.01,0.0403,0.2028,0.9577,871.1535306641526,421.7164110189391,456.53582076426596
154,"c(-86.432, 34.7376)",35741,200.0,1,1089010200.0,10222000556,1.09594,1.14569,0.042989999,1.07867,0.83551002,0.83228999,1.0816801,0.1,0.806,0.023,0.01643,0.3267,0.1381,1053.478391047569,525.1562233767522,534.3757815512641
155,"c(-86.5699, 34.9376)",35750,200.0,1,1089010301.0,10222000836,1.18288,1.24143,0.04157,1.11536,0.82112002,0.81711,1.06741,0.1,0.806,0.023,0.0087700002,0.2357,0.117,1064.8276658688833,526.6611331076722,536.251853666267
156,"c(-86.4038, 34.5403)",35760,500.0,1,1089011400.0,10222000843,0.98386002,1.07166,0.03489,0.98141003,0.67662001,0.75132,0.97324997,0.024,0.912,0.028,0.0068399999,0.1762,0.0604,1040.4271240477608,519.0658345144815,528.6066409801938
157,"c(-86.7156, 34.8343)",35749,200.0,1,1089010501.0,10222000848,1.30413,1.39871,0.04913,1.31408,1.00524,0.94805998,1.25973,0.1,0.806,0.023,0.01005,0.4067,0.3779,1099.7426957247728,546.6767383387423,546.5651979380879
158,"c(-86.4553, 34.8703)",35761,200.0,1,1089010100.0,10222001683,1.14861,1.23684,0.081569999,1.12892,0.84709001,0.82685,1.09313,0.1,0.806,0.023,0.0091800001,0.3301,0.1867,1082.6102240882262,540.8006280588512,538.6644366603896
159,"c(-87.9905, 34.1395)",35570,1400.0,1,1093964400.0,10231000868,1.06139,0.82512999,0.02506,0.72904003,0.70633,0.69352001,0.76261997,0.066,0.885,0.002,0.01395,0.0754,0.1128,1008.1976808344393,503.92797443018907,511.2305042773253
160,"c(-88.2517, 30.6695)",36695,2703.0,1,1097006404.0,10237000899,1.26926,1.2939,0.034299999,1.18795,0.92681003,0.88343,1.1558599,0.14,0.786,0.02,0.0070799999,0.3283,0.2645,1061.3366500200239,523.438833987469,532.3423274478976
161,"c(-88.178953, 30.779186)",36613,2703.0,1,1097006102.0,10237000900,0.48058999,0.46201,0.01249,0.42350999,0.28906,0.30809,0.43399,0.14,0.786,0.02,0.01149,0.1052,0.1714,936.6595716897981,452.71337251580405,474.1091661101816
162,"c(-88.237389, 31.095114)",36522,2703.0,1,1097006000.0,10237000906,0.79841,0.76444,0.026520001,0.67771,0.53687,0.55655003,0.71026999,0.14,0.786,0.02,0.01363,0.1153,0.2748,982.4726674793358,486.86572848360726,497.14603124893154
163,"c(-88.1465, 30.6628)",36609,2702.0,1,1097003205.0,10237000912,1.16058,1.07964,0.02987,0.88846999,0.72996002,0.63779002,0.82569999,0.331,0.596,0.021,0.0074499999,0.1147,0.8437,1005.575734871677,504.0541670045952,496.72797696890626
164,"c(-88.2785, 30.7803)",36575,2703.0,1,1097006301.0,10237000934,1.0209301,0.88887,0.031599998,0.76977003,0.67339998,0.65897,0.79054999,0.14,0.786,0.02,0.0077900002,0.1368,0.0932,1028.2314796373366,510.54319905210275,514.8544809653228
165,"c(-88.0867, 30.6828)",36606,2701.0,1,1097002501.0,10237000942,1.17467,0.94928998,0.042640001,0.78552997,0.72996002,0.60156,0.70653999,0.637,0.337,0.011,0.01562,0.5733,0.1186,961.0880352840564,472.63689823595973,512.5373390855934
166,"c(-88.0865, 30.7142)",36617,2701.0,1,1097000701.0,10237000962,0.7845,0.52942997,0.01902,0.43748,0.48604,0.48416999,0.46013001,0.637,0.337,0.011,0.0077999998,0.091,0.9954,875.8751452748909,427.726990481895,444.2124451846694
167,"c(-88.0807, 30.7432)",36610,2701.0,1,1097007500.0,10237000964,0.47918001,0.38710999,0.01179,0.35148999,0.25909001,0.27157,0.35161,0.637,0.337,0.011,0.018850001,0.0787,0.9752,867.0067488395518,422.9570749362043,449.62489738882334
168,"c(-88.2802, 30.4421)",36544,2703.0,1,1097007300.0,10237000989,0.92295003,0.90764999,0.033989999,0.78645003,0.62054998,0.61464,0.80234998,0.14,0.786,0.02,0.0065600001,0.0615,0.3111,992.3343758893542,493.9815833579767,505.58045079397255
169,"c(-88.1857, 30.5446)",36582,2703.0,1,1097007101.0,10237001688,0.92944998,0.82659,0.03796,0.72987002,0.59069997,0.56856,0.72510999,0.14,0.786,0.02,0.00722,0.1417,0.1885,1006.0887736007195,502.1708516692552,509.45869702137526
170,"c(-87.341907, 31.431873)",36460,2200.0,1,1099076100.0,10240000975,1.04085,0.82388002,0.037129998,0.74159998,0.74431002,0.77442998,0.78066999,0.322,0.611,0.004,0.01381,0.1288,0.2263,992.9805159916673,487.774405523638,505.1514757096359
171,"c(-86.355442, 32.34839)",36108,2000.0,1,1101003000.0,10243000504,1.62448,1.2657599,0.069480002,1.2548,1.47699,1.5118999,1.23628,0.509,0.394,0.023,0.0087299999,0.0555,0.8517,1165.6067837324874,557.8960306581395,582.1913004839034
172,"c(-86.325149, 32.349264)",36108,2000.0,1,1101002400.0,10243001015,0.57178003,0.55220002,0.0083499998,0.48980001,0.32356,0.37145999,0.51617998,0.509,0.394,0.023,0.0087299999,0.1883,0.9811,864.1380906552945,418.5077033253534,441.15242335126663
173,"c(-86.2626, 32.3432)",36111,2000.0,1,1101002000.0,10243001024,0.88859999,0.61427999,0.0098799998,0.57703,0.61540997,0.64410001,0.56696999,0.509,0.394,0.023,0.01113,0.5846,0.3366,930.2849724891599,461.78405910438926,470.86157922831524
174,"c(-86.271649, 32.378702)",36107,2000.0,1,1101001600.0,10243001035,0.94431001,0.8136,0.01654,0.69437999,0.57485002,0.54615998,0.64955002,0.509,0.394,0.023,0.01274,0.1454,0.5829,906.9342952516694,456.20103013005036,472.16782199833955
175,"c(-86.3101, 32.3558)",36104,2000.0,1,1101001300.0,10243001036,0.71423,0.58974999,0.0091300001,0.52934003,0.43713999,0.46334001,0.54956001,0.509,0.394,0.023,0.20799001,0.4316,0.696,856.7363998456592,428.8167773336249,461.8002931491615
176,"c(-86.247158, 32.331029)",36111,2000.0,1,1101002800.0,10243001417,1.75687,1.39564,0.097829998,1.37708,1.60796,1.6814801,1.39273,0.509,0.394,0.023,0.01113,0.2988,0.7021,1229.0155932160733,587.3228466866569,601.3614306893177
177,"c(-86.219659, 32.323758)",36116,2000.0,1,1101005605.0,10243001457,1.53545,1.24325,0.041250002,1.20508,1.35472,1.3972,1.2113301,0.509,0.394,0.023,0.0062899999,0.4763,0.7158,1022.1843652290607,514.0071059504287,530.867169082514
178,"c(-87.0935, 34.4168)",35619,600.0,1,1103005200.0,10248001042,1.03044,0.85529,0.042520002,0.82012999,0.72908002,0.78415,0.81624001,0.113,0.78,0.022,0.00697,0.1257,0.0637,1036.217031378517,512.3220795038908,519.6992281251887
179,"c(-86.9123, 34.3663)",35622,600.0,1,1103005500.0,10248001044,0.87759,0.86745,0.039480001,0.77070999,0.62186998,0.66728002,0.84327,0.113,0.78,0.022,0.019880001,0.0842,0.0571,1043.6195048625646,510.7910219797437,522.2734509489438
180,"c(-86.896765, 34.550065)",35603,600.0,1,1103005404.0,10248001048,1.14457,1.05092,0.02448,0.97417003,0.90688002,0.91570002,0.94898999,0.113,0.78,0.022,0.0097099999,0.2628,0.0513,1049.0575633108529,514.7049097659246,522.6730877044118
181,"c(-87.0795, 34.5853)",35673,600.0,1,1103005101.0,10248001052,1.01826,1.05483,0.032310002,0.92159998,0.75244999,0.80958003,0.94172001,0.113,0.78,0.022,0.020269999,0.2164,0.2109,1015.1355423458562,508.9532827859514,522.5939072148408
182,"c(-86.705017, 34.413285)",35670,600.0,1,1103005600.0,10248001696,0.98958999,0.86058003,0.026070001,0.81064999,0.67572999,0.70078999,0.80634999,0.113,0.78,0.022,0.01488,0.1209,0.0454,1022.5023915535617,507.01028370923564,514.0140271929422
183,"c(-86.711931, 33.491317)",35223,1303.0,1,1073010805.0,10249001056,1.8234299,1.72214,0.078319997,1.70339,1.71665,1.72508,1.71304,0.125,0.8,0.021,0.01514,0.7027,0.0846,1208.757522825043,607.8350426787468,609.7545829037617
184,"c(-87.646949, 34.743045)",35661,100.0,1,1033020703.0,10252001062,1.3340501,1.07539,0.046289999,0.99634999,1.07462,1.1013,0.99721998,0.076,0.866,0.017,0.01321,0.2977,0.2365,1036.6693837704495,514.6863219477552,530.7016342212717
185,"c(-86.497175, 33.933883)",35121,800.0,1,1009050102.0,10255001064,1.39265,0.97548002,0.03235,0.90827,1.16248,1.25107,0.93128002,0.041,0.894,0.027,0.02138,0.1904,0.1735,1029.6439915248122,514.2889376655409,530.2461093890033
186,"c(-85.369438, 32.668149)",36801,1900.0,1,1081041200.0,10258001070,0.99497998,1.00237,0.02932,0.79975998,0.54171997,0.46998,0.70814002,0.188,0.67,0.024,0.02111,0.4154,0.1759,985.1197243341259,494.86838201486734,508.8694750802273
187,"c(-86.2395, 31.2886)",36467,2300.0,1,1039962400.0,10261001073,1.03869,0.76230001,0.0221,0.64832997,0.72837001,0.73281002,0.69132,0.116,0.832,0.015,0.01236,0.1792,0.055,987.9805681596595,486.04574853709323,501.89955616909094
188,"c(-85.831382, 33.611216)",36203,1100.0,1,1015001201.0,10263501075,1.1776299,1.14571,0.041859999,0.99330997,0.88423002,0.87220001,1.01314,0.196,0.726,0.012,0.01259,0.0898,0.3843,1042.633685574562,508.30080795169465,525.0550435764695
189,"c(-85.625957, 31.459527)",36360,2500.0,1,1045020500.0,10264001080,0.99562001,0.79497999,0.032329999,0.71869999,0.63709003,0.60061997,0.69073999,0.202,0.745,0.011,0.018200001,0.2359,0.2787,980.5673659539998,488.4870908036735,501.24344349567355
190,"c(-86.294403, 33.583875)",35125,800.0,1,1115040203.0,10265001573,1.12158,0.76973999,0.03153,0.70332003,0.78846997,0.79311001,0.70488,0.041,0.894,0.027,0.019169999,0.1469,0.2731,997.6074157656385,497.5144885681786,507.63427956471725
191,"c(-85.0397, 32.485)",36870,2400.0,1,1113030500.0,10270001088,0.72798997,0.77796,0.03204,0.70594001,0.45172,0.45965001,0.67097002,0.435,0.518,0.01,0.0040500001,0.1984,0.3031,937.0571872622822,460.75868268867737,480.28150634100217
